date,state,district,pincode,bio_age_5_17,bio_age_17_
01-04-2025,Jharkhand,Pakur,816117,347,473
01-04-2025,Tamil Nadu,Madurai,625009,714,829
01-04-2025,Uttar Pradesh,Ghazipur,233226,1177,330
01-04-2025,Uttar Pradesh,Deoria,274505,201,134
01-04-2025,Rajasthan,Pratapgarh,312605,656,893
01-04-2025,Haryana,Fatehabad,125120,861,834
01-04-2025,Uttar Pradesh,Pratapgarh,230129,534,276
01-04-2025,Uttar Pradesh,Kasganj,207246,355,181
01-04-2025,Gujarat,Vadodara,390007,114,286
01-04-2025,Uttar Pradesh,Lucknow,227308,419,187
01-04-2025,Uttarakhand,Rudraprayag,246419,81,146
01-04-2025,Odisha,Boudh,762015,258,349
01-04-2025,Uttarakhand,Dehradun,248199,110,145
01-04-2025,Madhya Pradesh,Harda,461441,722,461
01-04-2025,Uttar Pradesh,Siddharthnagar,272206,621,271
01-04-2025,Rajasthan,Ajmer,305922,68,152
01-04-2025,Jammu and Kashmir,Kupwara,193222,667,836
01-04-2025,Rajasthan,Udaipur,313601,105,197
01-04-2025,Tamil Nadu,Villupuram,604302,74,29
01-04-2025,Andhra Pradesh,Vizianagaram,535204,669,108
01-04-2025,Andhra Pradesh,Ananthapur,515641,368,35
01-04-2025,Uttar Pradesh,Muzaffarnagar,251301,308,137
01-04-2025,Madhya Pradesh,Satna,485113,276,164
01-04-2025,Andhra Pradesh,Kurnool,518513,194,43
01-04-2025,Karnataka,Tumkur,572213,17,51
01-04-2025,Gujarat,Jamnagar,361305,102,282
01-04-2025,Himachal Pradesh,Bilaspur,174017,41,80
01-04-2025,West Bengal,North 24 Parganas,743438,46,54
01-04-2025,Karnataka,Belagavi,591111,22,14
01-04-2025,Uttarakhand,Haridwar,247671,163,212
01-04-2025,Telangana,Medchal-malkajgiri,500092,52,99
01-04-2025,Tamil Nadu,Kanniyakumari,629801,13,42
01-04-2025,Tamil Nadu,Thoothukkudi,628722,28,37
01-04-2025,Andhra Pradesh,Visakhapatnam,531115,534,111
01-04-2025,Maharashtra,Ratnagiri,415728,13,21
01-04-2025,West Bengal,Haora,711114,16,89
01-04-2025,Kerala,Kozhikode,673582,103,82
01-04-2025,Bihar,Saran,841222,180,308
01-04-2025,Karnataka,Hassan,573217,66,48
01-04-2025,Tamil Nadu,Kancheepuram,600070,81,167
01-04-2025,Madhya Pradesh,Chhatarpur,471408,443,307
01-04-2025,Odisha,Jagatsinghapur,754141,322,260
01-04-2025,Jharkhand,Chatra,825103,791,779
01-04-2025,West Bengal,Darjeeling,734101,47,120
01-04-2025,Gujarat,Patan,384275,65,118
01-04-2025,West Bengal,Purba Medinipur,721134,102,149
01-04-2025,Telangana,Nizamabad,503246,61,39
01-04-2025,West Bengal,Nadia,741165,106,177
01-04-2025,Karnataka,Dakshina Kannada,575019,33,29
01-04-2025,Odisha,Kendujhar,758032,151,237
01-04-2025,Andhra Pradesh,Ananthapur,515402,192,23
01-04-2025,Tamil Nadu,Kanniyakumari,629601,15,99
01-04-2025,Manipur,Senapati,795015,63,128
01-04-2025,Uttar Pradesh,Sultanpur,228142,216,167
01-04-2025,Rajasthan,Sikar,332316,53,74
01-04-2025,Chandigarh,Chandigarh,160001,30,10
01-04-2025,Uttar Pradesh,Deoria,274703,301,222
01-04-2025,Tamil Nadu,Nagapattinam,609112,32,32
01-04-2025,Maharashtra,Sindhudurg,416616,11,17
01-04-2025,Rajasthan,Jhunjhunun,331026,47,136
01-04-2025,Tamil Nadu,Karur,639119,156,98
01-04-2025,Bihar,Bhagalpur,813228,26,51
01-04-2025,Tamil Nadu,Sivaganga,623402,14,25
01-04-2025,Gujarat,Kheda,387540,47,33
01-04-2025,Tamil Nadu,Krishnagiri,636902,21,21
01-04-2025,Jammu and Kashmir,Reasi,182144,21,23
01-04-2025,Bihar,Bhojpur,841312,22,26
01-04-2025,Tamil Nadu,Nagapattinam,609302,10,17
01-04-2025,Andhra Pradesh,Prakasam,523001,1523,375
01-04-2025,Maharashtra,Thane,400603,133,290
01-04-2025,Bihar,Darbhanga,846007,239,212
01-04-2025,Madhya Pradesh,Anuppur,484330,690,513
01-04-2025,Uttar Pradesh,Varanasi,221202,842,191
01-04-2025,Madhya Pradesh,Katni,483330,242,487
01-04-2025,Kerala,Palakkad,679302,43,58
01-04-2025,Tamil Nadu,Erode,638056,66,126
01-04-2025,Bihar,Saharsa,852107,370,668
01-04-2025,Karnataka,Dharwad,580006,91,84
01-04-2025,Andhra Pradesh,Visakhapatnam,530008,871,369
01-04-2025,Bihar,Darbhanga,847106,520,555
01-04-2025,Odisha,Nabarangapur,764076,1087,727
01-04-2025,Bihar,Rohtas,821302,32,47
01-04-2025,Rajasthan,Pali,306709,60,52
01-04-2025,Tamil Nadu,Coimbatore,641659,73,220
01-04-2025,Maharashtra,Mumbai,400001,22,82
01-04-2025,Uttar Pradesh,Jaunpur,222113,65,51
01-04-2025,Tamil Nadu,Pudukkottai,614622,67,126
01-04-2025,Kerala,Thiruvananthapuram,695005,57,96
01-04-2025,Gujarat,Kachchh,370240,186,170
01-04-2025,West Bengal,Kolkata,700033,30,100
01-04-2025,Tamil Nadu,The Nilgiris,643207,26,40
01-04-2025,Tamil Nadu,Ramanathapuram,623406,38,72
01-04-2025,Rajasthan,Ajmer,305405,45,72
01-04-2025,Tamil Nadu,Krishnagiri,635002,111,84
01-04-2025,Bihar,Patna,803203,46,30
01-04-2025,Tamil Nadu,Tirunelveli,627802,12,26
01-04-2025,Andhra Pradesh,Tirupati,517502,18,18
01-04-2025,Karnataka,Dakshina Kannada,575027,18,14
01-04-2025,Uttar Pradesh,Ghaziabad,201201,339,81
01-04-2025,Kerala,Malappuram,676101,72,77
01-04-2025,Maharashtra,Ratnagiri,415641,24,71
01-04-2025,Odisha,Kalahandi,766102,226,326
01-04-2025,Madhya Pradesh,Dindori,481778,1512,787
01-04-2025,Andhra Pradesh,Guntur,522019,352,138
01-04-2025,Bihar,West Champaran,845404,602,661
01-04-2025,Karnataka,Mysuru,570001,94,88
01-04-2025,Kerala,Kozhikode,673315,86,121
01-04-2025,Madhya Pradesh,Chhindwara,480224,711,766
01-04-2025,Karnataka,Ballari,583132,75,44
01-04-2025,Karnataka,Haveri,581193,41,54
01-04-2025,Karnataka,Dakshina Kannada,574242,53,36
01-04-2025,Tamil Nadu,Kancheepuram,603110,104,198
01-04-2025,Punjab,Sangrur,148027,207,224
01-04-2025,Odisha,Koraput,763001,88,41
01-04-2025,Uttar Pradesh,Sonbhadra,231219,659,313
01-04-2025,Telangana,Warangal Rural,506313,17,29
01-04-2025,Maharashtra,Latur,413530,132,970
01-04-2025,Haryana,Panchkula,134109,281,324
01-04-2025,Uttar Pradesh,Jalaun,285121,273,218
01-04-2025,Uttar Pradesh,Shahjahanpur,242401,1630,346
01-04-2025,Bihar,Rohtas,802211,136,109
01-04-2025,West Bengal,Bankura,722207,149,287
01-04-2025,Jharkhand,Dhanbad,828111,634,986
01-04-2025,Odisha,Koraput,764001,156,122
01-04-2025,Himachal Pradesh,Kangra,176060,16,20
01-04-2025,West Bengal,Uttar Dinajpur,733216,10,30
01-04-2025,Maharashtra,Ratnagiri,415730,15,56
01-04-2025,Uttar Pradesh,Kaushambi,212203,575,132
01-04-2025,Haryana,Charkhi Dadri,127309,10,14
01-04-2025,Uttarakhand,Tehri Garhwal,249175,94,105
01-04-2025,Telangana,Nalgonda,508206,173,104
01-04-2025,Kerala,Pathanamthitta,691552,15,32
01-04-2025,Karnataka,Bellary,583104,44,53
01-04-2025,Andhra Pradesh,Ananthapur,515867,261,16
01-04-2025,Gujarat,Arvalli,383317,35,36
01-04-2025,Uttar Pradesh,Sant Ravidas Nagar,221409,90,63
01-04-2025,Odisha,Baleswar,756039,34,27
01-04-2025,Jammu and Kashmir,Kathua,184142,119,119
01-04-2025,Uttar Pradesh,Sant Ravidas Nagar,221407,38,17
01-04-2025,West Bengal,Kolkata,700053,39,146
01-04-2025,Tamil Nadu,Salem,636139,31,60
01-04-2025,West Bengal,Darjeeling,734224,16,45
01-04-2025,Punjab,Mansa,151506,214,458
01-04-2025,Kerala,Palakkad,678574,24,61
01-04-2025,Maharashtra,Mumbai,400067,320,898
01-04-2025,Rajasthan,Pali,306603,108,269
01-04-2025,Himachal Pradesh,Sirmaur,173001,412,386
01-04-2025,Kerala,Kottayam,686001,17,43
01-04-2025,Kerala,Kozhikode,673571,176,219
01-04-2025,Uttar Pradesh,Jaunpur,222129,346,196
01-04-2025,Rajasthan,Udaipur,313902,166,246
01-04-2025,Madhya Pradesh,Khargone,451220,257,249
01-04-2025,West Bengal,Purba Medinipur,721654,157,134
01-04-2025,West Bengal,Bankura,722142,61,63
01-04-2025,Tamil Nadu,Thoothukkudi,628802,70,67
01-04-2025,Bihar,Nalanda,801304,220,193
01-04-2025,Kerala,Palakkad,678596,44,24
01-04-2025,Andhra Pradesh,Srikakulam,532219,141,51
01-04-2025,Haryana,Jind,126125,228,453
01-04-2025,Tripura,Khowai,799205,368,58
01-04-2025,Bihar,Buxar,802126,202,206
01-04-2025,Tamil Nadu,Coimbatore,642001,248,134
01-04-2025,Telangana,Mahabubnagar,509104,100,71
01-04-2025,Tamil Nadu,Kanyakumari,629161,72,29
01-04-2025,Maharashtra,Raigarh,402305,19,74
01-04-2025,West Bengal,Kolkata,700031,17,73
01-04-2025,Maharashtra,Chandrapur,442507,16,37
01-04-2025,Kerala,Kasaragod,671326,26,19
01-04-2025,Odisha,Mayurbhanj,757081,49,79
01-04-2025,Jammu and Kashmir,Rajouri,185233,81,269
01-04-2025,West Bengal,Nadia,741401,35,34
01-04-2025,Bihar,Madhubani,843319,54,52
01-04-2025,West Bengal,North 24 Parganas,700114,36,71
01-04-2025,Jharkhand,Purbi Singhbhum,831015,21,81
01-04-2025,West Bengal,Dakshin Dinajpur,733126,195,32
01-04-2025,Assam,Karimganj,788722,143,41
01-04-2025,Assam,Karimganj,788156,68,18
01-04-2025,Assam,Nalbari,781369,231,36
01-04-2025,Bihar,Purnia,854102,879,824
01-04-2025,Gujarat,Vadodara,391440,212,417
01-04-2025,Tamil Nadu,Viluppuram,607201,52,56
01-04-2025,Madhya Pradesh,Indore,453441,764,675
01-04-2025,Andhra Pradesh,Kurnool,518674,102,20
01-04-2025,Uttar Pradesh,Baghpat,250617,296,179
01-04-2025,Uttar Pradesh,Bara Banki,225203,157,88
01-04-2025,Haryana,Panchkula,133302,339,382
01-04-2025,Karnataka,Bengaluru,560084,179,234
01-04-2025,Bihar,Nawada,805124,594,451
01-04-2025,Karnataka,Chamrajanagar,571313,188,197
01-04-2025,Uttar Pradesh,Mainpuri,206303,208,159
01-04-2025,Andhra Pradesh,Anantapur,515787,65,29
01-04-2025,Kerala,Thiruvananthapuram,695523,62,139
01-04-2025,Kerala,Kollam,691014,87,109
01-04-2025,Uttar Pradesh,Kannauj,209727,926,393
01-04-2025,West Bengal,South Twenty Four Parganas,743347,56,221
01-04-2025,Odisha,Cuttack,753009,28,80
01-04-2025,Rajasthan,Dungarpur,314036,93,176
01-04-2025,Karnataka,Chitradurga,577522,314,290
01-04-2025,Karnataka,Bijapur,586210,47,53
01-04-2025,Maharashtra,Mumbai City,400017,367,280
01-04-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,20,208
01-04-2025,Andhra Pradesh,Nizamabad,503175,32,46
01-04-2025,Gujarat,Vadodara,391761,45,74
01-04-2025,Telangana,Mahabubnagar,509201,107,400
01-04-2025,Odisha,Jajapur,755018,247,256
01-04-2025,Maharashtra,Raigarh,410208,130,201
01-04-2025,West Bengal,Jalpaiguri,735235,10,10
01-04-2025,Telangana,Rajanna Sircilla,505302,66,84
01-04-2025,Rajasthan,Sawai Madhopur,322214,259,215
01-04-2025,Tripura,Dhalai,799285,551,218
01-04-2025,Rajasthan,Jodhpur,342012,32,67
01-04-2025,Jammu and Kashmir,Samba,181141,71,74
01-04-2025,Kerala,Kottayam,686516,14,32
01-04-2025,West Bengal,Darjeeling,734104,11,30
01-04-2025,Maharashtra,Satara,415536,10,31
01-04-2025,West Bengal,Jalpaiguri,736182,26,83
01-04-2025,Manipur,Jiribam,795115,11,34
01-04-2025,Assam,Dhemaji,787061,107,45
01-04-2025,West Bengal,Barddhaman,712512,31,29
01-04-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533262,23,24
01-04-2025,Madhya Pradesh,Rewa,486001,1176,664
01-04-2025,Karnataka,Belgaum,591287,11,32
01-04-2025,Maharashtra,Jalgaon,425103,170,437
01-04-2025,Rajasthan,Tonk,304503,43,67
01-04-2025,Andhra Pradesh,West Godavari,534313,418,86
01-04-2025,Tamil Nadu,Madurai,625102,47,52
01-04-2025,Rajasthan,Jhunjhunun,333304,52,127
01-04-2025,Maharashtra,Ahmadnagar,413705,100,253
01-04-2025,Gujarat,Vadodara,391110,212,271
01-04-2025,Andhra Pradesh,Vizianagaram,532122,184,29
01-04-2025,Gujarat,Ahmedabad,382140,45,39
01-04-2025,Madhya Pradesh,Damoh,470675,502,317
01-04-2025,Tamil Nadu,Tiruppur,638460,21,27
01-04-2025,Maharashtra,Buldhana,443001,514,748
01-04-2025,Uttar Pradesh,Mau,275306,128,84
01-04-2025,Bihar,Nalanda,803113,295,312
01-04-2025,Andhra Pradesh,Khammam,507203,26,61
01-04-2025,Jharkhand,Deoghar,814116,40,47
01-04-2025,Uttarakhand,Pauri Garhwal,246275,55,67
01-04-2025,Tamil Nadu,Ramanathapuram,623525,79,221
01-04-2025,Maharashtra,Solapur,413322,75,214
01-04-2025,Telangana,Warangal,506143,43,15
01-04-2025,Maharashtra,Palghar,401506,17,25
01-04-2025,Andhra Pradesh,Krishna,521156,72,23
01-04-2025,Karnataka,Tumkur,572118,21,76
01-04-2025,Rajasthan,Barmer,344043,114,199
01-04-2025,Bihar,Siwan,841507,102,116
01-04-2025,West Bengal,Bankura,722146,40,70
01-04-2025,Gujarat,Anand,388140,22,34
01-04-2025,Kerala,Palakkad,678541,46,65
01-04-2025,Andhra Pradesh,Visakhapatnam,531127,512,87
01-04-2025,Odisha,Ganjam,761006,36,61
01-04-2025,Punjab,Sangrur,148021,46,41
01-04-2025,Himachal Pradesh,Shimla,171218,17,10
01-04-2025,Meghalaya,Ri Bhoi,793101,14,40
01-04-2025,Jammu and Kashmir,Doda,182143,114,163
01-04-2025,Karnataka,Shimoga,577229,11,16
01-04-2025,Rajasthan,Sirohi,307028,37,62
01-04-2025,Andhra Pradesh,N. T. R,521225,13,29
01-04-2025,Andhra Pradesh,West Godavari,534210,102,33
01-04-2025,Punjab,Ferozepur,142060,71,147
01-04-2025,Madhya Pradesh,Rewa,486450,364,188
01-04-2025,Andhra Pradesh,Annamayya,516269,107,39
01-04-2025,Andhra Pradesh,Vizianagaram,535128,624,85
01-04-2025,Gujarat,Ahmedabad,382110,351,326
01-04-2025,Bihar,Siwan,841226,888,856
01-04-2025,Kerala,Thrissur,680724,95,53
01-04-2025,Maharashtra,Chandrapur,442904,84,406
01-04-2025,Delhi,West Delhi,110026,135,186
01-04-2025,Uttar Pradesh,Hardoi,241202,993,229
01-04-2025,Kerala,Thrissur,679532,69,125
01-04-2025,Haryana,Rohtak,124303,164,334
01-04-2025,Bihar,Jehanabad,804406,131,80
01-04-2025,Karnataka,Belagavi,591129,73,50
01-04-2025,Uttar Pradesh,Farrukhabad,209743,178,106
01-04-2025,Gujarat,Anand,388320,95,92
01-04-2025,Odisha,Bargarh,768034,80,99
01-04-2025,Telangana,Wanaparthy,509110,20,68
01-04-2025,Bihar,Purnia,854101,379,266
01-04-2025,Bihar,Sheohar,843316,91,202
01-04-2025,Andhra Pradesh,Visakhapatnam,531075,236,53
01-04-2025,Maharashtra,Kolhapur,416223,154,89
01-04-2025,Tamil Nadu,Villupuram,604301,86,29
01-04-2025,Tamil Nadu,Ariyalur,612902,124,71
01-04-2025,Rajasthan,Pali,306305,49,115
01-04-2025,Karnataka,Uttara Kannada,581315,12,14
01-04-2025,Bihar,Jehanabad,804423,63,113
01-04-2025,Orissa,Cuttack,753003,10,55
01-04-2025,Tamil Nadu,Chennai,600112,77,125
01-04-2025,Tamil Nadu,Tiruppur,638812,49,100
01-04-2025,Kerala,Thrissur,680101,15,43
01-04-2025,Maharashtra,Mumbai City,400028,54,63
01-04-2025,Tamil Nadu,Tiruvannamalai,606902,201,204
01-04-2025,Kerala,Pathanamthitta,689642,30,24
01-04-2025,Uttar Pradesh,Ambedkar Nagar,224205,27,24
01-04-2025,Gujarat,Surat,394155,24,13
01-04-2025,Gujarat,Arvalli,383307,37,41
01-04-2025,Assam,Chirang,783372,493,79
01-04-2025,Himachal Pradesh,Shimla,171007,38,82
01-04-2025,Bihar,Gopalganj,841503,422,320
01-04-2025,Tamil Nadu,Tiruchirappalli,639103,36,149
01-04-2025,Andhra Pradesh,Nellore,524309,409,112
01-04-2025,Madhya Pradesh,Neemuch,458220,403,165
01-04-2025,Uttarakhand,Haridwar,247667,1013,886
01-04-2025,Rajasthan,Jalor,343030,149,351
01-04-2025,Rajasthan,Sawai Madhopur,322023,182,294
01-04-2025,Rajasthan,Pali,306302,94,157
01-04-2025,Rajasthan,Pratapgarh,313611,214,256
01-04-2025,Uttar Pradesh,Moradabad,244501,1141,507
01-04-2025,Karnataka,Bijapur,586103,32,42
01-04-2025,Odisha,Baleswar,756023,97,142
01-04-2025,Odisha,Kendujhar,758021,367,434
01-04-2025,Maharashtra,Gadchiroli,442707,148,493
01-04-2025,Karnataka,Ballari,583121,156,78
01-04-2025,Maharashtra,Chandrapur,441205,120,254
01-04-2025,Gujarat,Surat,394510,212,267
01-04-2025,Maharashtra,Kolhapur,416209,471,299
01-04-2025,Odisha,Balangir,767001,220,199
01-04-2025,Uttar Pradesh,Amroha,244241,1300,207
01-04-2025,Karnataka,Chitradurga,577541,76,99
01-04-2025,Chhattisgarh,Bemetara,491338,79,318
01-04-2025,Uttar Pradesh,Sant Kabir Nagar,272176,328,179
01-04-2025,Andhra Pradesh,Chittoor,517619,249,73
01-04-2025,Jharkhand,East Singhbhum,832104,1284,725
01-04-2025,Maharashtra,Mumbai,400056,76,172
01-04-2025,Maharashtra,Mumbai,400065,129,365
01-04-2025,Karnataka,Chitradurga,577531,38,60
01-04-2025,Maharashtra,Solapur,413317,93,133
01-04-2025,Gujarat,Ahmedabad,382265,102,81
01-04-2025,Tamil Nadu,Perambalur,621653,48,20
01-04-2025,Uttar Pradesh,Agra,283115,485,151
01-04-2025,Karnataka,Bangalore,560015,19,89
01-04-2025,Odisha,Sundergarh,770075,37,17
01-04-2025,Tamil Nadu,Tiruvannamalai,632518,13,11
01-04-2025,Maharashtra,Palghar,401701,33,39
01-04-2025,Tamil Nadu,Coimbatore,641037,50,122
01-04-2025,Tamil Nadu,Karur,639203,25,25
01-04-2025,Uttar Pradesh,Bahraich,271830,1227,464
01-04-2025,Maharashtra,Sangli,415411,70,150
01-04-2025,Andhra Pradesh,Cuddapah,516396,140,53
01-04-2025,Andhra Pradesh,Chittoor,517132,361,118
01-04-2025,Karnataka,Gulbarga,585105,58,105
01-04-2025,Telangana,K.v. Rangareddy,501501,163,372
01-04-2025,Madhya Pradesh,Rewa,486111,730,361
01-04-2025,Maharashtra,Kolhapur,416507,209,311
01-04-2025,Punjab,Bathinda,151105,52,109
01-04-2025,Karnataka,Tumkur,572127,29,55
01-04-2025,Rajasthan,Jhalawar,326001,188,274
01-04-2025,Maharashtra,Beed,431515,469,1191
01-04-2025,Telangana,Nizamabad,503144,62,52
01-04-2025,Karnataka,Gadag,582115,70,53
01-04-2025,Odisha,JAJPUR,755013,52,80
01-04-2025,Tamil Nadu,Villupuram,607203,80,48
01-04-2025,Andhra Pradesh,East Godavari,533238,415,103
01-04-2025,Jharkhand,Dhanbad,828305,238,240
01-04-2025,West Bengal,Malda,732127,30,43
01-04-2025,Kerala,Kannur,670693,100,99
01-04-2025,Andhra Pradesh,Prakasam,523291,72,23
01-04-2025,Delhi,South West Delhi,110023,191,213
01-04-2025,Odisha,Malkangiri,764044,859,632
01-04-2025,Punjab,Shaheed Bhagat Singh Nagar,144511,14,26
01-04-2025,Maharashtra,Palghar,401503,16,21
01-04-2025,Maharashtra,Solapur,413212,68,105
01-04-2025,Jammu and Kashmir,Samba,184141,59,95
01-04-2025,Tamil Nadu,Krishnagiri,635105,145,97
01-04-2025,Gujarat,Vadodara,391520,39,38
01-04-2025,Karnataka,Bijapur,586115,32,53
01-04-2025,Kerala,Kottayam,686517,13,12
01-04-2025,Andaman and Nicobar Islands,South Andaman,744112,12,12
01-04-2025,Tamil Nadu,Tirunelveli,627355,20,75
01-04-2025,Meghalaya,East Khasi Hills,793003,28,76
01-04-2025,Maharashtra,Osmanabad,413504,546,548
01-04-2025,Gujarat,Junagadh,362265,100,345
01-04-2025,Rajasthan,Sawai Madhopur,322028,51,86
01-04-2025,Chhattisgarh,Bastar,494442,213,1223
01-04-2025,Rajasthan,Bikaner,334201,101,152
01-04-2025,Tamil Nadu,Madurai,625532,351,270
01-04-2025,Uttar Pradesh,Mahoba,210433,304,136
01-04-2025,Ladakh,Leh,194106,30,71
01-04-2025,Bihar,Saharsa,852127,1038,1333
01-04-2025,Punjab,Kapurthala,144601,497,965
01-04-2025,Tamil Nadu,Erode,638052,108,147
01-04-2025,Rajasthan,Baran,325202,188,417
01-04-2025,Kerala,Idukki,685615,44,15
01-04-2025,Kerala,Alappuzha,690103,39,70
01-04-2025,Jharkhand,Hazaribagh,825311,751,841
01-04-2025,Telangana,Mahabubnagar,509207,108,66
01-04-2025,Uttar Pradesh,Aligarh,202133,597,189
01-04-2025,Punjab,Ludhiana,141101,56,75
01-04-2025,Uttar Pradesh,Saharanpur,247129,449,279
01-04-2025,Tamil Nadu,Nagapattinam,611002,104,117
01-04-2025,Jharkhand,Seraikela-kharsawan,832401,218,555
01-04-2025,Kerala,Kottayam,686576,33,59
01-04-2025,Tamil Nadu,Tiruvallur,600076,40,83
01-04-2025,Himachal Pradesh,Kangra,177034,27,13
01-04-2025,Karnataka,Dakshina Kannada,574313,33,28
01-04-2025,Bihar,Rohtas,821308,63,113
01-04-2025,Punjab,Moga,152028,53,76
01-04-2025,Karnataka,Belgaum,591107,30,35
01-04-2025,Telangana,Warangal,506342,38,30
01-04-2025,Tamil Nadu,Sivaganga,630210,63,72
01-04-2025,Tamil Nadu,Dindigul,624610,66,111
01-04-2025,Jharkhand,Godda,814102,50,32
01-04-2025,Assam,Cachar,788816,151,22
01-04-2025,Karnataka,Bengaluru,560026,514,512
01-04-2025,Kerala,Thrissur,680565,14,29
01-04-2025,Jharkhand,Simdega,835228,356,503
01-04-2025,Karnataka,Mysuru,571302,59,28
01-04-2025,Uttarakhand,Tehri Garhwal,249001,94,159
01-04-2025,Punjab,Fatehgarh Sahib,140406,407,581
01-04-2025,Andhra Pradesh,Nellore,524201,1169,255
01-04-2025,Gujarat,Bhavnagar,364710,277,707
01-04-2025,Odisha,Kandhamal,762027,30,45
01-04-2025,Bihar,Vaishali,844124,298,363
01-04-2025,Tamil Nadu,The Nilgiris,643211,123,175
01-04-2025,Tamil Nadu,Tiruppur,641668,36,65
01-04-2025,Uttar Pradesh,Agra,282003,735,403
01-04-2025,Karnataka,Kalaburagi,585310,225,189
01-04-2025,Uttar Pradesh,Bara Banki,225119,251,85
01-04-2025,Telangana,Warangal,506172,54,33
01-04-2025,Karnataka,Gulbarga,585313,50,84
01-04-2025,Chhattisgarh,Mungeli,495334,544,2600
01-04-2025,West Bengal,South 24 Parganas,743338,332,261
01-04-2025,West Bengal,Howrah,711403,70,191
01-04-2025,Maharashtra,Ahmadnagar,413719,91,112
01-04-2025,Tamil Nadu,Tiruvallur,600058,41,90
01-04-2025,Telangana,Peddapalli,505185,24,134
01-04-2025,Himachal Pradesh,Kangra,176030,29,25
01-04-2025,Kerala,Ernakulam,682020,53,126
01-04-2025,Odisha,Gajapati,761201,93,95
01-04-2025,Tamil Nadu,Salem,636111,465,132
01-04-2025,Andhra Pradesh,East Godavari,533346,105,32
01-04-2025,Orissa,Bargarh,768028,13,27
01-04-2025,Uttar Pradesh,Meerut,250110,178,133
01-04-2025,Madhya Pradesh,Mandsaur,458553,129,149
01-04-2025,Tamil Nadu,Kancheepuram,603112,83,176
01-04-2025,Andhra Pradesh,Parvathipuram Manyam,535527,25,27
01-04-2025,Maharashtra,Nashik,422303,129,358
01-04-2025,Maharashtra,Ahmadnagar,413714,112,182
01-04-2025,Telangana,Adilabad,504104,31,34
01-04-2025,Andhra Pradesh,Kurnool,518348,502,98
01-04-2025,Andhra Pradesh,Prakasam,523101,695,213
01-04-2025,Maharashtra,Raigarh,402111,32,107
01-04-2025,Telangana,Warangal,506101,242,179
01-04-2025,Maharashtra,Mumbai Suburban,400078,357,220
01-04-2025,Chhattisgarh,Dhamtari,493661,22,129
01-04-2025,Kerala,Kozhikode,673016,61,68
01-04-2025,Karnataka,Haveri,581111,108,144
01-04-2025,Chhattisgarh,Koriya,497778,69,694
01-04-2025,Madhya Pradesh,Narsinghpur,487225,165,108
01-04-2025,Himachal Pradesh,Kullu,175101,175,135
01-04-2025,Andhra Pradesh,Anantapur,515241,12,30
01-04-2025,Telangana,Khammam,507167,50,38
01-04-2025,Andhra Pradesh,West Godavari,534197,99,24
01-04-2025,Uttar Pradesh,Gonda,271202,628,303
01-04-2025,Karnataka,Bengaluru,562157,94,56
01-04-2025,Chhattisgarh,Uttar Bastar Kanker,494230,24,93
01-04-2025,Manipur,Thoubal,795130,239,101
01-04-2025,Tamil Nadu,Nagapattinam,609306,19,38
01-04-2025,Uttarakhand,Almora,263628,10,12
01-04-2025,Tamil Nadu,Tirunelveli,627116,55,255
01-04-2025,Uttarakhand,Chamoli,246426,24,34
01-04-2025,Andhra Pradesh,Nandyal,518412,13,14
01-04-2025,Uttar Pradesh,Ayodhya,224205,16,12
01-04-2025,Tamil Nadu,Tirunelveli,627651,65,113
01-04-2025,Andhra Pradesh,Hyderabad,500012,55,264
01-04-2025,Rajasthan,Bhilwara,311011,104,137
01-04-2025,Andhra Pradesh,Krishna,521001,1155,474
01-04-2025,West Bengal,Malda,732139,238,280
01-04-2025,West Bengal,Birbhum,731243,87,168
01-04-2025,Telangana,K.v. Rangareddy,509340,46,128
01-04-2025,Maharashtra,Mumbai,400012,94,340
01-04-2025,Karnataka,Bellary,583103,95,127
01-04-2025,Karnataka,Davangere,583137,56,51
01-04-2025,Odisha,Rayagada,765022,326,268
01-04-2025,Maharashtra,Satara,415525,41,55
01-04-2025,Gujarat,Mahisagar,389260,199,192
01-04-2025,Odisha,Kendrapara,754216,68,57
01-04-2025,Maharashtra,Solapur,413005,382,771
01-04-2025,Karnataka,Uttara Kannada,581341,16,10
01-04-2025,Karnataka,Shimoga,577245,10,28
01-04-2025,Uttar Pradesh,Rae Bareli,229401,570,163
01-04-2025,Odisha,Kendujhar,758046,80,101
01-04-2025,Gujarat,Rajkot,360480,34,28
