date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Kerala,Thiruvananthapuram,695004,27,93
01-06-2025,Gujarat,Botad,382245,200,166
01-06-2025,Andhra Pradesh,Chittoor,517417,224,89
01-06-2025,Telangana,Nirmal,504101,16,19
01-06-2025,Andhra Pradesh,N. T. R,521225,32,18
01-06-2025,Tripura,North Tripura,799260,211,118
01-06-2025,West Bengal,Jalpaiguri,734008,34,62
01-06-2025,Uttarakhand,Dehradun,248141,36,54
01-06-2025,Karnataka,Uttara Kannada,581318,79,47
01-06-2025,West Bengal,Nadia,741250,35,49
01-06-2025,Kerala,Kollam,691572,37,52
01-06-2025,Karnataka,Bidar,585353,83,48
01-06-2025,Uttarakhand,Champawat,262527,27,36
01-06-2025,Kerala,Thiruvananthapuram,695302,23,65
01-06-2025,Andhra Pradesh,East Godavari,533340,96,28
01-06-2025,Rajasthan,Jhunjhunun,333705,107,179
01-06-2025,Karnataka,Belagavi,591125,41,14
01-06-2025,Himachal Pradesh,Kullu,175131,34,83
01-06-2025,Madhya Pradesh,Mandla,481661,1316,758
01-06-2025,Uttar Pradesh,Jaunpur,222002,129,142
01-06-2025,Uttar Pradesh,Jaunpur,222129,169,136
01-06-2025,Uttar Pradesh,Saharanpur,247554,668,618
01-06-2025,Tamil Nadu,Nagapattinam,609204,24,50
01-06-2025,Karnataka,Bengaluru,560035,104,176
01-06-2025,Uttar Pradesh,Jaunpur,222125,160,242
01-06-2025,Bihar,Saharsa,852124,298,436
01-06-2025,Haryana,Hisar,125039,267,504
01-06-2025,Andhra Pradesh,Chittoor,517370,343,111
01-06-2025,Uttar Pradesh,Mirzapur,231305,274,190
01-06-2025,West Bengal,Murshidabad,742237,171,153
01-06-2025,Tamil Nadu,Virudhunagar,626113,52,49
01-06-2025,Jammu and Kashmir,Kathua,184144,271,201
01-06-2025,Gujarat,Anand,388370,140,144
01-06-2025,Odisha,Koraput,763001,66,42
01-06-2025,Rajasthan,Bhilwara,311302,149,110
01-06-2025,Tamil Nadu,Madurai,625019,101,148
01-06-2025,Maharashtra,Ratnagiri,415708,24,45
01-06-2025,Tamil Nadu,Coimbatore,641114,16,60
01-06-2025,Jammu and Kashmir,Pulwama,192304,60,33
01-06-2025,West Bengal,Barddhaman,713148,92,134
01-06-2025,Kerala,Pathanamthitta,689645,51,114
01-06-2025,Rajasthan,Pali,306104,524,462
01-06-2025,Jharkhand,Palamu,822126,234,315
01-06-2025,Haryana,Ambala,134007,59,137
01-06-2025,Telangana,Suryapet,508223,20,39
01-06-2025,Karnataka,Uttara Kannada,581348,29,19
01-06-2025,West Bengal,West Midnapore,721212,16,37
01-06-2025,Punjab,Kapurthala,144623,21,29
01-06-2025,Uttar Pradesh,Bhadohi,221406,11,27
01-06-2025,Karnataka,Belagavi,591143,54,25
01-06-2025,Uttar Pradesh,Ayodhya,224126,10,14
01-06-2025,Bihar,Banka,813125,37,21
01-06-2025,Assam,Dhubri,783349,73,95
01-06-2025,Telangana,Rangareddy,501510,48,189
01-06-2025,Telangana,Mancherial,504214,20,30
01-06-2025,Telangana,Nalgonda,508001,627,585
01-06-2025,Maharashtra,Gadchiroli,442604,98,216
01-06-2025,Tamil Nadu,Tiruvallur,600062,363,560
01-06-2025,Bihar,Buxar,802134,125,136
01-06-2025,Madhya Pradesh,Bhopal,462037,193,177
01-06-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524004,140,75
01-06-2025,Madhya Pradesh,Mandla,481666,166,106
01-06-2025,Kerala,Thiruvananthapuram,695571,82,211
01-06-2025,Karnataka,Dharwad,580025,72,94
01-06-2025,Kerala,Idukki,685588,83,135
01-06-2025,Uttarakhand,Nainital,263140,85,141
01-06-2025,West Bengal,South 24 Parganas,743504,209,266
01-06-2025,Maharashtra,Pune,412218,297,235
01-06-2025,West Bengal,Purba Medinipur,721456,84,79
01-06-2025,Punjab,Hoshiarpur,146112,70,74
01-06-2025,Jharkhand,East Singhbhum,831002,742,661
01-06-2025,Karnataka,Dakshina Kannada,574323,47,50
01-06-2025,Maharashtra,Amravati,444806,657,1481
01-06-2025,Chhattisgarh,Raipur,493114,191,366
01-06-2025,West Bengal,South Twenty Four Parganas,700145,10,31
01-06-2025,Telangana,Jagitial,505462,23,25
01-06-2025,Telangana,Warangal,506369,87,47
01-06-2025,Uttar Pradesh,Moradabad,244413,11,15
01-06-2025,Uttarakhand,Tehri Garhwal,249186,34,43
01-06-2025,Uttar Pradesh,Lucknow,226025,75,138
01-06-2025,Rajasthan,Ajmer,305815,47,53
01-06-2025,Tamil Nadu,Perambalur,621220,93,85
01-06-2025,Tamil Nadu,Sivaganga,630003,27,53
01-06-2025,Andhra Pradesh,Eluru,521344,18,23
01-06-2025,Odisha,Sundargarh,770012,16,79
01-06-2025,Karnataka,Uttara Kannada,581351,51,28
01-06-2025,Andhra Pradesh,Eluru,534467,45,20
01-06-2025,Andhra Pradesh,Vizianagaram,535221,67,41
01-06-2025,Maharashtra,Raigarh,400702,174,280
01-06-2025,West Bengal,Uttar Dinajpur,733214,14,18
01-06-2025,Telangana,Nalgonda,508245,193,149
01-06-2025,Kerala,Malappuram,676508,170,214
01-06-2025,Uttar Pradesh,Hardoi,241202,491,193
01-06-2025,Rajasthan,Sawai Madhopur,322205,101,90
01-06-2025,Uttar Pradesh,Bulandshahr,203129,303,93
01-06-2025,Rajasthan,Jhunjhunun,333001,379,860
01-06-2025,Tamil Nadu,Thiruvarur,614102,28,44
01-06-2025,Tamil Nadu,Thanjavur,613504,40,89
01-06-2025,Rajasthan,Nagaur,341027,62,65
01-06-2025,Odisha,Mayurbhanj,757106,192,87
01-06-2025,Jammu and Kashmir,Budgam,191111,796,229
01-06-2025,Maharashtra,Mumbai Suburban,400060,190,242
01-06-2025,Punjab,Shaheed Bhagat Singh Nagar,144508,26,31
01-06-2025,Bihar,East Champaran,845458,205,271
01-06-2025,Maharashtra,Aurangabad,431134,156,265
01-06-2025,Himachal Pradesh,Una,174306,33,62
01-06-2025,Andhra Pradesh,East Godavari,533294,313,88
01-06-2025,Bihar,Saharsa,852115,20,19
01-06-2025,West Bengal,Jalpaiguri,734001,70,200
01-06-2025,Punjab,SAS Nagar (Mohali),140604,79,92
01-06-2025,Uttar Pradesh,Rampur,244701,12,19
01-06-2025,Andhra Pradesh,West Godavari,534197,95,35
01-06-2025,Tamil Nadu,Tiruchirappalli,621208,94,86
01-06-2025,Maharashtra,Ahmadnagar,422611,84,293
01-06-2025,Jharkhand,Gumla,835234,12,41
01-06-2025,Madhya Pradesh,Hoshangabad,461115,144,142
01-06-2025,Tamil Nadu,Tiruvallur,600060,93,167
01-06-2025,Telangana,Karimnagar,505528,56,70
01-06-2025,Andhra Pradesh,Khammam,507128,13,18
01-06-2025,Gujarat,Kachchh,370040,124,119
01-06-2025,Maharashtra,Akola,444111,42,78
01-06-2025,Kerala,Ernakulam,682001,100,139
01-06-2025,Andhra Pradesh,Rangareddi,500032,14,37
01-06-2025,Himachal Pradesh,Mandi,175007,12,21
01-06-2025,Punjab,Bathinda,151001,1693,1830
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,1362,1545
01-06-2025,Chhattisgarh,Durg,490026,97,317
01-06-2025,Telangana,Khammam,507122,179,107
01-06-2025,Uttar Pradesh,Kushinagar,274304,675,809
01-06-2025,Uttar Pradesh,Mathura,281504,155,66
01-06-2025,Tamil Nadu,Tiruppur,642203,149,148
01-06-2025,Andhra Pradesh,Guntur,522002,470,320
01-06-2025,Tamil Nadu,Madurai,625008,108,55
01-06-2025,Uttar Pradesh,Agra,283102,206,199
01-06-2025,Tamil Nadu,Chennai,600078,225,436
01-06-2025,Uttar Pradesh,Pratapgarh,230128,190,140
01-06-2025,Madhya Pradesh,Damoh,470675,296,172
01-06-2025,Uttar Pradesh,Saharanpur,247769,138,101
01-06-2025,Bihar,Arwal,804421,186,299
01-06-2025,Odisha,Jharsuguda,768226,58,115
01-06-2025,Assam,Tinsukia,786182,34,46
01-06-2025,Assam,Dibrugarh,786103,66,22
01-06-2025,Karnataka,Hassan,573211,334,247
01-06-2025,Telangana,K.v. Rangareddy,501142,155,188
01-06-2025,Uttar Pradesh,Chandauli,232105,252,181
01-06-2025,Uttar Pradesh,Hardoi,241401,232,94
01-06-2025,Karnataka,Udupi,574117,18,24
01-06-2025,West Bengal,Birbhum,731302,180,229
01-06-2025,Odisha,Nabarangapur,764085,28,26
01-06-2025,Andhra Pradesh,Y. S. R,516390,59,38
01-06-2025,West Bengal,North 24 Parganas,743136,14,30
01-06-2025,Tamil Nadu,Kancheepuram,600119,109,198
01-06-2025,Madhya Pradesh,Narmadapuram,461668,14,54
01-06-2025,Madhya Pradesh,Satna,485331,913,422
01-06-2025,Gujarat,Ahmedabad,382240,155,120
01-06-2025,Maharashtra,Nanded,431713,68,113
01-06-2025,Tripura,West Tripura,799007,45,64
01-06-2025,Tamil Nadu,Thoothukkudi,628601,44,91
01-06-2025,Kerala,Kottayam,686608,55,89
01-06-2025,Kerala,Kottayam,686632,48,87
01-06-2025,Tamil Nadu,Nagapattinam,609117,49,67
01-06-2025,Maharashtra,Palghar,401504,68,58
01-06-2025,Punjab,Jalandhar,144416,29,72
01-06-2025,Haryana,Panchkula,133302,177,323
01-06-2025,Andhra Pradesh,Nalgonda,508201,17,62
01-06-2025,West Bengal,Howrah,711114,169,74
01-06-2025,Karnataka,Uttara Kannada,581335,21,10
01-06-2025,Tamil Nadu,Thanjavur,612501,67,176
01-06-2025,Kerala,Kannur,670674,87,100
01-06-2025,Gujarat,Tapi,394340,22,34
01-06-2025,Kerala,Pathanamthitta,689667,25,56
01-06-2025,West Bengal,Jalpaiguri,735138,20,11
01-06-2025,Andhra Pradesh,Ananthapur,515661,83,21
01-06-2025,West Bengal,Purba Medinipur,721144,21,23
01-06-2025,Gujarat,Gandhinagar,382640,119,85
01-06-2025,Maharashtra,Dhule,425405,1389,1240
01-06-2025,Andhra Pradesh,East Godavari,533305,96,45
01-06-2025,Andhra Pradesh,East Godavari,533435,753,240
01-06-2025,Gujarat,Vadodara,390020,184,370
01-06-2025,Uttar Pradesh,Agra,282004,175,197
01-06-2025,Uttarakhand,Haridwar,247668,79,84
01-06-2025,Tamil Nadu,Villupuram,606201,276,134
01-06-2025,Tamil Nadu,Cuddalore,608502,109,138
01-06-2025,Madhya Pradesh,Raisen,464986,685,307
01-06-2025,Rajasthan,Alwar,301701,188,376
01-06-2025,Gujarat,Surat,394340,41,59
01-06-2025,Gujarat,Ahmedabad,382470,145,328
01-06-2025,Assam,Lakhimpur,787001,29,62
01-06-2025,Uttar Pradesh,Sant Kabir Nagar,272199,206,217
01-06-2025,Karnataka,Shivamogga,577201,147,131
01-06-2025,Telangana,Nizamabad,503201,87,39
01-06-2025,Tamil Nadu,Pudukkottai,622303,169,422
01-06-2025,Tamil Nadu,Villupuram,607107,73,47
01-06-2025,Madhya Pradesh,Jabalpur,482007,49,72
01-06-2025,Gujarat,Mahesana,382850,67,45
01-06-2025,Jammu and Kashmir,Baramula,193123,183,217
01-06-2025,Karnataka,Yadgir,585201,179,117
01-06-2025,West Bengal,Purba Medinipur,721632,102,167
01-06-2025,West Bengal,Kolkata,700107,56,123
01-06-2025,Uttar Pradesh,Varanasi,221004,60,81
01-06-2025,Tamil Nadu,The Nilgiris,643213,38,37
01-06-2025,Karnataka,Bengaluru,560030,96,159
01-06-2025,Tamil Nadu,Thiruvarur,610103,15,48
01-06-2025,Kerala,Kozhikode,673502,37,73
01-06-2025,Telangana,Karimnagar,505307,88,50
01-06-2025,Jammu and Kashmir,Doda,182222,85,120
01-06-2025,Haryana,Faridabad,121005,578,704
01-06-2025,West Bengal,Malda,732142,82,177
01-06-2025,Maharashtra,Raigarh,410203,110,242
01-06-2025,Gujarat,Patan,384241,195,204
01-06-2025,Maharashtra,Dhule,424002,466,904
01-06-2025,Rajasthan,Bikaner,334023,187,321
01-06-2025,Andhra Pradesh,Vizianagaram,535281,159,64
01-06-2025,Tripura,West Tripura,799008,93,230
01-06-2025,Andhra Pradesh,Srikakulam,532185,700,354
01-06-2025,Gujarat,Panchmahals,389310,119,76
01-06-2025,Chhattisgarh,Surajpur,497223,335,1068
01-06-2025,Manipur,Churachandpur,795128,317,531
01-06-2025,Gujarat,Valsad,396165,84,93
01-06-2025,Gujarat,Rajkot,360490,389,308
01-06-2025,Tamil Nadu,Krishnagiri,635118,115,175
01-06-2025,Madhya Pradesh,Raisen,464665,634,351
01-06-2025,Kerala,Kozhikode,673616,83,106
01-06-2025,Kerala,Alappuzha,690516,63,245
01-06-2025,Maharashtra,Raigarh,410210,243,381
01-06-2025,Andhra Pradesh,Kurnool,518196,146,33
01-06-2025,Maharashtra,Ahmadnagar,413205,86,198
01-06-2025,West Bengal,Hooghly,712121,18,30
01-06-2025,Tamil Nadu,Kanyakumari,629501,55,51
01-06-2025,Kerala,Alappuzha,688505,32,47
01-06-2025,Andhra Pradesh,West Godavari,534426,182,71
01-06-2025,Tripura,Sepahijala,799100,55,22
01-06-2025,Tamil Nadu,Ramanathapuram,623514,76,88
01-06-2025,Tamil Nadu,Thoothukkudi,628614,12,16
01-06-2025,Himachal Pradesh,Kangra,176122,25,131
01-06-2025,Rajasthan,Sawai Madhopur,322702,118,175
01-06-2025,Assam,Kokrajhar,783360,135,193
01-06-2025,Tamil Nadu,Nagapattinam,614716,13,29
01-06-2025,Kerala,Kannur,670004,34,82
01-06-2025,Telangana,Warangal,506319,36,21
01-06-2025,Telangana,Mancherial,504209,18,20
01-06-2025,Uttar Pradesh,Sonbhadra,231216,1467,526
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515581,31,14
01-06-2025,Jharkhand,Latehar,829202,245,232
01-06-2025,Telangana,K.v. Rangareddy,500005,385,424
01-06-2025,Rajasthan,Jhunjhunun,333029,112,253
01-06-2025,Delhi,South Delhi,110020,271,410
01-06-2025,Telangana,Wanaparthy,509120,90,83
01-06-2025,Uttar Pradesh,Mathura,281003,199,154
01-06-2025,Tamil Nadu,Dindigul,624101,268,302
01-06-2025,West Bengal,Barddhaman,713152,134,172
01-06-2025,Karnataka,Kolar,563162,147,125
01-06-2025,Rajasthan,Dungarpur,314406,125,125
01-06-2025,Telangana,Medak,502334,198,152
01-06-2025,Rajasthan,Tonk,304505,211,307
01-06-2025,Maharashtra,Jalgaon,425107,858,1836
01-06-2025,Madhya Pradesh,Mandla,481998,321,261
01-06-2025,Bihar,Muzaffarpur,843127,115,135
01-06-2025,Uttar Pradesh,Budaun,243641,95,83
01-06-2025,Rajasthan,Nagaur,305026,66,95
01-06-2025,Maharashtra,Mumbai City,400025,87,55
01-06-2025,Telangana,K.v. Rangareddy,500030,108,124
01-06-2025,Telangana,Karimnagar,505501,161,69
01-06-2025,Odisha,Jajapur,755011,105,109
01-06-2025,Uttarakhand,Bageshwar,263641,89,203
01-06-2025,Maharashtra,Mumbai City,400010,108,81
01-06-2025,Karnataka,Mysuru,570019,225,220
01-06-2025,West Bengal,South 24 Parganas,743371,217,96
01-06-2025,Maharashtra,Gondiya,441806,79,230
01-06-2025,Uttarakhand,Uttarkashi,249196,94,88
01-06-2025,Uttar Pradesh,Farrukhabad,209501,19,18
01-06-2025,Rajasthan,Jodhpur,342305,118,148
01-06-2025,Maharashtra,Pune,412303,171,319
01-06-2025,Madhya Pradesh,Sagar,470111,54,34
01-06-2025,Uttarakhand,Bageshwar,263628,40,61
01-06-2025,Orissa,Ganjam,760007,12,31
01-06-2025,Odisha,Mayurbhanj,757021,114,145
01-06-2025,Uttar Pradesh,Gorakhpur,273165,357,289
01-06-2025,Haryana,Panipat,132101,298,579
01-06-2025,Chhattisgarh,Baloda Bazar,493526,612,1266
01-06-2025,Uttar Pradesh,Kanpur Nagar,209203,152,89
01-06-2025,Bihar,Siwan,841408,87,125
01-06-2025,Odisha,Malkangiri,764047,362,301
01-06-2025,Rajasthan,Jodhpur,342037,283,350
01-06-2025,Uttar Pradesh,Faizabad,224158,111,64
01-06-2025,Odisha,Puri,752105,90,126
01-06-2025,Uttar Pradesh,Pratapgarh,230126,59,42
01-06-2025,Rajasthan,Pali,306304,116,138
01-06-2025,West Bengal,Paschim Bardhaman,713363,17,36
01-06-2025,Assam,Sonitpur,784180,41,26
01-06-2025,Kerala,Thrissur,680585,91,101
01-06-2025,Gujarat,Valsad,396193,114,152
01-06-2025,Uttar Pradesh,Ballia,277121,144,99
01-06-2025,Telangana,Nizamabad,503207,164,106
01-06-2025,Rajasthan,Jhunjhunun,333036,96,143
01-06-2025,Odisha,Baleswar,756182,49,46
01-06-2025,Karnataka,Yadgir,585319,205,192
01-06-2025,Tamil Nadu,Erode,638057,64,85
01-06-2025,Tamil Nadu,Chennai,600129,23,37
01-06-2025,Karnataka,Belgaum,591222,152,136
01-06-2025,Gujarat,Chhotaudepur,391152,136,98
01-06-2025,Kerala,Thrissur,680711,65,85
01-06-2025,Tamil Nadu,Vellore,635901,71,128
01-06-2025,Gujarat,Junagadh,362020,116,123
01-06-2025,Tamil Nadu,Coimbatore,641671,27,64
01-06-2025,Tamil Nadu,Thoothukkudi,628552,63,73
01-06-2025,West Bengal,North 24 Parganas,743234,234,120
01-06-2025,Telangana,Khammam,507119,24,16
01-06-2025,Karnataka,Vijayapura,586211,65,32
01-06-2025,Karnataka,Hassan,573119,53,33
01-06-2025,Maharashtra,Pune,412311,60,110
01-06-2025,West Bengal,Bardhaman,713147,14,35
01-06-2025,Tamil Nadu,Dindigul,624216,18,25
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515291,12,14
01-06-2025,Andhra Pradesh,Ananthapur,515408,72,11
01-06-2025,Telangana,Mahabubnagar,509210,389,467
01-06-2025,Bihar,Supaul,852139,228,294
01-06-2025,Uttar Pradesh,Kheri,262905,139,64
01-06-2025,Kerala,Palakkad,678682,82,91
01-06-2025,Odisha,Puri,752120,21,27
01-06-2025,Madhya Pradesh,Morena,476228,529,121
01-06-2025,Andhra Pradesh,Ananthapur,515865,632,130
01-06-2025,Rajasthan,Dholpur,328025,464,278
01-06-2025,Maharashtra,Washim,444506,357,959
01-06-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491668,61,217
01-06-2025,Tamil Nadu,Karur,621313,183,303
01-06-2025,Kerala,Wayanad,670721,140,288
01-06-2025,Rajasthan,Jhunjhunun,333012,63,127
01-06-2025,Karnataka,Vijayapura,586212,79,45
01-06-2025,Gujarat,Mahisagar,389260,269,167
01-06-2025,West Bengal,South 24 Parganas,743395,119,119
01-06-2025,Uttar Pradesh,Lucknow,226018,170,229
01-06-2025,Punjab,Ludhiana,141006,51,72
01-06-2025,Uttar Pradesh,Gonda,271309,57,51
01-06-2025,Tamil Nadu,Kancheepuram,603107,82,59
01-06-2025,Tamil Nadu,Virudhunagar,626132,42,74
01-06-2025,Chhattisgarh,Raipur,493992,17,72
01-06-2025,Maharashtra,Mumbai,400084,146,297
01-06-2025,West Bengal,Nadia,741153,16,30
01-06-2025,Uttar Pradesh,Jalaun,285122,132,67
01-06-2025,Tamil Nadu,Ramanathapuram,623529,96,59
01-06-2025,Punjab,Ludhiana,142024,26,30
01-06-2025,Andhra Pradesh,Warangal,506165,56,93
01-06-2025,West Bengal,Hooghly,712414,163,76
01-06-2025,Gujarat,Navsari,396570,35,16
01-06-2025,Uttarakhand,Pithoragarh,262529,44,94
01-06-2025,Tamil Nadu,Sivaganga,630559,41,54
01-06-2025,Maharashtra,Pune,411031,25,52
01-06-2025,Assam,Golaghat,785610,12,10
01-06-2025,Karnataka,Uttara Kannada,581341,13,18
01-06-2025,Telangana,Sangareddy,502306,19,16
01-06-2025,Manipur,Senapati,795146,10,11
01-06-2025,Gujarat,Bhavnagar,364320,141,123
01-06-2025,Bihar,Siwan,841227,300,398
01-06-2025,Maharashtra,Raigarh,410218,248,387
01-06-2025,Maharashtra,Hingoli,431701,695,1335
01-06-2025,Maharashtra,Nanded,431709,504,1704
01-06-2025,Punjab,Ferozepur,142047,226,276
01-06-2025,Jammu and Kashmir,Anantnag,192212,183,204
01-06-2025,Uttar Pradesh,Varanasi,221008,186,137
01-06-2025,Chhattisgarh,Mungeli,495334,871,1525
01-06-2025,Haryana,Faridabad,121003,395,778
01-06-2025,Uttar Pradesh,Mathura,281201,137,113
01-06-2025,Gujarat,Rajkot,360004,862,887
01-06-2025,Odisha,Mayurbhanj,757032,219,254
01-06-2025,Maharashtra,Jalna,431208,283,425
01-06-2025,Bihar,Madhubani,847238,186,271
01-06-2025,Maharashtra,Buldhana,443202,284,646
01-06-2025,Odisha,Kandhamal,762105,217,121
01-06-2025,Uttar Pradesh,Varanasi,221107,219,241
01-06-2025,Rajasthan,Jhunjhunun,333022,87,158
01-06-2025,Rajasthan,Ganganagar,335051,171,314
01-06-2025,Rajasthan,Nagaur,341305,142,119
01-06-2025,Assam,Marigaon,782106,51,35
01-06-2025,Odisha,Kendujhar,758017,49,58
01-06-2025,Gujarat,Bhavnagar,364525,41,14
01-06-2025,Andhra Pradesh,Warangal,506330,57,123
01-06-2025,Punjab,Ludhiana,141126,89,216
01-06-2025,Kerala,Kollam,691509,65,91
01-06-2025,Telangana,Kamareddy,503302,11,25
01-06-2025,Andhra Pradesh,Khammam,507137,15,15
01-06-2025,Andhra Pradesh,Ananthapuramu,515872,104,14
01-06-2025,Maharashtra,Ratnagiri,415730,15,54
01-06-2025,Bihar,Bhagalpur,812006,399,394
01-06-2025,Karnataka,Gulbarga,585325,88,196
01-06-2025,Gujarat,Dahod,389190,413,368
01-06-2025,Tamil Nadu,Tiruvallur,601103,96,160
01-06-2025,Rajasthan,Jodhpur,342304,115,268
01-06-2025,Karnataka,Chitradurga,577546,141,101
01-06-2025,West Bengal,Purba Medinipur,721434,59,48
01-06-2025,Uttar Pradesh,Maharajganj,273163,193,219
01-06-2025,Assam,Cachar,788107,95,44
01-06-2025,Tamil Nadu,Tiruchirappalli,620003,181,391
01-06-2025,Rajasthan,Sawai Madhopur,322202,85,73
01-06-2025,Telangana,Medchal-malkajgiri,500010,54,155
01-06-2025,Uttar Pradesh,Aligarh,202121,363,130
01-06-2025,Odisha,Jajapur,754214,31,37
01-06-2025,Madhya Pradesh,Khargone,450661,51,55
01-06-2025,Uttar Pradesh,Lucknow,226201,14,23
01-06-2025,Assam,Biswanath,784179,19,13
01-06-2025,Bihar,Khagaria,851216,271,287
01-06-2025,Goa,North Goa,403505,98,102
01-06-2025,Tamil Nadu,Vellore,632312,17,27
01-06-2025,Tamil Nadu,Tiruchirappalli,621308,110,223
01-06-2025,Madhya Pradesh,Khandwa,450771,260,76
01-06-2025,Tamil Nadu,Vellore,635651,123,148
01-06-2025,Rajasthan,Sawai Madhopur,322027,103,139
01-06-2025,Meghalaya,East Khasi Hills,793121,33,51
01-06-2025,West Bengal,Nadia,741402,89,156
01-06-2025,Assam,Hailakandi,788165,38,39
01-06-2025,Bihar,Saran,841217,48,76
01-06-2025,Andhra Pradesh,Guntur,522015,85,43
01-06-2025,Andhra Pradesh,Chittoor,517620,186,63
01-06-2025,Gujarat,Surat,394235,82,111
01-06-2025,Odisha,Mayurbhanj,757054,141,72
01-06-2025,Odisha,Cuttack,754037,170,148
01-06-2025,Bihar,Patna,811104,70,28
01-06-2025,Rajasthan,Kota,325214,75,63
01-06-2025,Andhra Pradesh,Chittoor,517004,173,104
01-06-2025,Assam,Sonitpur,784103,61,32
01-06-2025,Kerala,Alappuzha,688007,32,79
01-06-2025,Andhra Pradesh,Chittoor,517520,359,141
01-06-2025,Karnataka,Bengaluru,560086,132,258
01-06-2025,Maharashtra,Osmanabad,413503,168,216
01-06-2025,Maharashtra,Nashik,423301,750,1385
01-06-2025,Maharashtra,Bhandara,441905,217,614
01-06-2025,West Bengal,Nadia,741238,78,140
01-06-2025,Rajasthan,Bikaner,334602,138,110
01-06-2025,Maharashtra,Chandrapur,442906,345,898
01-06-2025,Jammu and Kashmir,Reasi,185203,188,161
01-06-2025,Uttar Pradesh,Mainpuri,205261,173,156
01-06-2025,Tamil Nadu,Kancheepuram,603103,215,325
01-06-2025,Uttar Pradesh,Kasganj,207403,411,212
01-06-2025,Karnataka,Gulbarga,585317,38,80
01-06-2025,Jammu and Kashmir,Jammu,181111,68,133
01-06-2025,Tamil Nadu,Madurai,625527,122,252
01-06-2025,Bihar,Patna,801502,109,81
01-06-2025,Bihar,Begusarai,851131,364,300
01-06-2025,Tamil Nadu,Thiruvarur,610104,30,80
01-06-2025,Jharkhand,Dhanbad,828111,243,512
01-06-2025,Maharashtra,Pune,412210,230,242
01-06-2025,Bihar,Katihar,854303,85,135
01-06-2025,Tamil Nadu,Vellore,632509,124,134
01-06-2025,Manipur,Imphal West,795009,99,88
01-06-2025,Odisha,Bhadrak,756124,75,99
01-06-2025,Telangana,Karimnagar,505473,48,31
01-06-2025,Kerala,Thrissur,680590,73,86
01-06-2025,Rajasthan,Pali,306001,202,354
01-06-2025,Maharashtra,Solapur,413107,127,162
01-06-2025,Rajasthan,Jodhpur,342311,405,320
01-06-2025,Manipur,Thoubal,795149,55,61
01-06-2025,Kerala,Thrissur,680615,38,46
01-06-2025,Telangana,K.v. Rangareddy,500098,72,58
01-06-2025,Karnataka,Chitradurga,577557,163,143
01-06-2025,Telangana,Nalgonda,508004,94,48
01-06-2025,Tamil Nadu,Tiruchirappalli,639115,26,124
01-06-2025,Andhra Pradesh,Guntur,522318,83,33
01-06-2025,Odisha,Jagatsinghapur,754120,16,20
01-06-2025,Karnataka,Tumakuru,572225,18,12
01-06-2025,Telangana,Mancherial,504272,13,18
01-06-2025,Himachal Pradesh,Shimla,171216,20,24
01-06-2025,Tamil Nadu,Virudhunagar,626189,291,698
01-06-2025,Madhya Pradesh,Neemuch,458441,1603,1286
01-06-2025,Kerala,Thrissur,680751,125,235
01-06-2025,Tamil Nadu,Thanjavur,613104,70,175
01-06-2025,West Bengal,Barddhaman,712146,92,106
01-06-2025,Madhya Pradesh,Khandwa,451115,281,123
01-06-2025,Karnataka,Raichur,584143,305,243
01-06-2025,Gujarat,Rajkot,360007,668,605
01-06-2025,Andhra Pradesh,Vizianagaram,535204,253,136
01-06-2025,Assam,Dhubri,783337,55,70
01-06-2025,Chhattisgarh,Uttar Bastar Kanker,494771,37,173
01-06-2025,Telangana,Bhadradri Kothagudem,507120,38,31
01-06-2025,Rajasthan,Nagaur,341304,123,201
01-06-2025,Karnataka,Bangalore,560040,84,324
01-06-2025,Uttar Pradesh,Ghazipur,232328,167,80
01-06-2025,Tamil Nadu,Thanjavur,613006,125,285
01-06-2025,Kerala,Kannur,670595,71,50
01-06-2025,Uttarakhand,Pithoragarh,262553,44,45
01-06-2025,Kerala,Thrissur,680003,43,43
01-06-2025,Bihar,Gaya,824219,52,29
01-06-2025,Gujarat,Gir Somnath,362710,80,32
01-06-2025,Kerala,Palakkad,679102,61,89
01-06-2025,Maharashtra,Thane,401204,22,122
